,datetime,open,high,low,close,volume
0,1625097600000,2.0825,2.0825,2.0429,2.0507,6982.09
1,1625101200000,2.0481,2.0653,2.0481,2.0563,6613.24
2,1625104800000,2.056,2.056,1.9914,1.9927,11817.01
3,1625108400000,1.999,2.0062,1.9646,1.98,4683.8
4,1625112000000,1.9694,1.9926,1.9679,1.9926,4117.49
5,1625115600000,1.999,2.0171,1.9783,2.0171,1636.74
6,1625119200000,2.0126,2.0705,1.9696,1.9724,43000.2
7,1625122800000,1.9733,1.9997,1.966,1.966,8090.49
8,1625126400000,1.9704,1.9826,1.9339,1.9474,14926.0
9,1625130000000,1.9548,1.9624,1.9213,1.9291,5677.14
10,1625133600000,1.9464,1.9608,1.93,1.9475,3217.18
11,1625137200000,1.9624,2.0007,1.9624,1.9997,12366.39
12,1625140800000,2.003,2.01,1.9799,2.0094,6971.93
13,1625144400000,2.0056,2.0208,1.9811,1.9811,7735.55
14,1625148000000,1.981,2.0013,1.966,1.9851,9618.7
15,1625151600000,1.9926,2.1073,1.9926,2.1026,33775.87
16,1625155200000,2.1056,2.1782,2.0813,2.0813,42095.09
17,1625158800000,2.0811,2.0945,2.0521,2.0942,10904.24
18,1625162400000,2.0884,2.0906,2.0707,2.0707,11986.2
19,1625166000000,2.0747,2.0748,2.033,2.0469,19042.66
20,1625169600000,2.0497,2.0785,2.0497,2.0785,2881.15
21,1625173200000,2.0819,2.1106,2.0665,2.0943,6450.61
22,1625176800000,2.0954,2.136,2.0954,2.1265,26979.19
23,1625180400000,2.1243,2.1243,2.0735,2.08,3159.08
24,1625184000000,2.0665,2.1972,2.0665,2.1669,43041.23
25,1625187600000,2.1707,2.1713,2.1065,2.1065,19334.3
26,1625191200000,2.1026,2.2,2.1014,2.1617,34703.18
27,1625194800000,2.1681,2.185,2.0542,2.057,29264.07
28,1625198400000,2.0603,2.0978,2.057,2.0865,17560.48
29,1625202000000,2.0865,2.0958,2.0155,2.0215,29763.22
30,1625205600000,2.0313,2.0438,1.9923,2.0141,30970.52
31,1625209200000,2.0041,2.0323,1.9949,2.0242,10308.01
32,1625212800000,2.0138,2.0365,2.0,2.0148,7619.97
33,1625216400000,1.999,1.999,1.94,1.9564,14383.23
34,1625220000000,1.9483,1.9699,1.9338,1.9637,9033.07
35,1625223600000,1.9519,1.9802,1.9426,1.9548,8769.28
36,1625227200000,1.95,1.9774,1.9425,1.9711,12009.45
37,1625230800000,1.97,1.9901,1.9629,1.988,6809.61
38,1625234400000,1.9815,2.0098,1.9736,2.0076,20533.22
